,Year,Week,Home,Away,ScoreDiff,RushYdsScoredDiff,PassYdsScoredDiff,PuntAvgScoredDiff,PenAvgScoredDiff,SackAvgScoredDiff,RushYdsAllowedDiff,PassYdsAllowedDiff,PuntAvgAllowedDiff,PenAvgAllowedDiff,SackAvgAllowedDiff,TurnoverDiffDiff,Win
1998,2018,12,MIN,GB,7,-24.099999999999994,-11.0,6.0,-1.6000000000000005,-0.09999999999999964,-31.299999999999997,3.0,0.29999999999999716,0.8000000000000007,-0.6000000000000001,0.0,1
1999,2018,12,HOU,TEN,17,10.399999999999991,58.400000000000006,-3.200000000000003,-1.8000000000000007,0.5,-4.0,-0.4000000000000057,1.6000000000000014,0.09999999999999964,0.0,0.6,1
2000,2018,13,DAL,NO,3,1.363636363636374,-84.00000000000003,4.0,-0.8181818181818183,0.09090909090909127,20.454545454545453,-48.27272727272728,0.0,-3.090909090909091,2.4545454545454546,-0.4545454545454546,1
2001,2018,13,ATL,BAL,-10,-39.0,64.63636363636365,-3.5454545454545467,1.1818181818181825,-1.0,31.636363636363626,69.72727272727272,2.0,0.45454545454545503,1.0909090909090913,0.36363636363636354,0
2002,2018,13,CIN,DEN,-14,-31.18181818181816,-1.7272727272727764,-1.4545454545454604,0.45454545454545503,-0.8181818181818183,24.363636363636374,26.0,-9.909090909090903,0.09090909090909083,-0.3636363636363642,-0.4545454545454545,0
2003,2018,13,DET,LA,-14,-37.18181818181817,-68.72727272727266,-4.727272727272727,-0.45454545454545503,0.27272727272727293,-2.818181818181813,-14.272727272727224,1.4545454545454533,0.45454545454545325,0.7272727272727275,-1.5454545454545454,0
2004,2018,13,GB,ARI,-3,29.090909090909093,124.09090909090907,-8.090909090909093,1.4545454545454541,-0.18181818181818254,-21.909090909090907,12.454545454545467,-0.5454545454545467,-0.545454545454545,0.5454545454545459,0.8181818181818182,0
2005,2018,13,HOU,CLE,16,7.818181818181813,11.090909090909065,2.81818181818182,0.3636363636363633,0.8181818181818192,-35.000000000000014,-46.72727272727275,2.0909090909090864,-0.6363636363636367,0.18181818181818254,-0.909090909090909,1
2007,2018,13,MIA,BUF,4,-7.5454545454545325,47.27272727272728,1.7272727272727266,0.2727272727272734,-0.909090909090909,28.545454545454533,64.45454545454547,-7.181818181818187,-1.0909090909090908,-0.5454545454545467,0.9999999999999999,1
2008,2018,13,NYG,CHI,3,-23.45454545454548,25.363636363636374,3.4545454545454533,0.8181818181818166,-1.8181818181818195,44.72727272727275,17.0,6.272727272727273,-1.1818181818181825,1.4545454545454546,-1.1818181818181819,1
2009,2018,13,PIT,LAC,-3,-33.18181818181817,52.0,3.363636363636367,1.6363636363636394,1.0,-5.727272727272762,-4.0,-3.18181818181818,-0.5454545454545467,-0.3636363636363633,-1.0,0
2010,2018,13,TB,CAR,7,-39.909090909090935,123.45454545454541,-4.272727272727273,0.2727272727272725,0.45454545454545414,20.36363636363636,14.181818181818187,0.818181818181813,-1.0000000000000018,0.7272727272727275,-2.2727272727272725,1
2011,2018,13,OAK,KC,-7,-16.45454545454544,-79.54545454545453,-1.0909090909090935,-0.5454545454545459,-2.3636363636363638,33.81818181818181,-58.54545454545456,13.90909090909091,0.6363636363636376,1.3636363636363638,-0.6363636363636365,0
2012,2018,13,TEN,NYJ,4,6.818181818181813,-8.0,1.7272727272727266,0.7272727272727275,0.4545454545454546,-11.727272727272748,-15.818181818181813,1.181818181818187,0.3636363636363633,1.1818181818181812,0.3636363636363636,1
2013,2018,13,NE,MIN,14,32.909090909090935,-13.181818181818187,-4.0,-0.7272727272727266,-1.7272727272727275,14.09090909090908,48.636363636363654,-1.1818181818181799,1.2727272727272725,-1.0909090909090908,0.2727272727272726,1
2015,2018,13,PHI,WAS,15,-16.90909090909092,39.363636363636374,1.2727272727272734,-1.2727272727272743,-0.3636363636363633,3.3636363636363598,15.545454545454504,6.0,1.2727272727272707,0.5454545454545454,-1.5454545454545454,1
2016,2018,14,TEN,JAX,21,1.4166666666666856,-26.41666666666663,0.6666666666666643,-0.5,0.4166666666666665,11.333333333333314,14.0,-4.916666666666664,0.9166666666666679,0.666666666666667,0.5,1
2017,2018,14,BUF,NYJ,-4,12.5,-27.833333333333286,-2.9166666666666785,0.5833333333333339,0.5,-21.333333333333343,-60.916666666666686,5.166666666666664,0.5,0.666666666666667,0.08333333333333326,0
2018,2018,14,CHI,LA,9,-23.99999999999997,-64.33333333333337,-3.0,-0.75,0.33333333333333304,-32.58333333333336,-16.833333333333314,0.6666666666666572,0.9999999999999982,0.16666666666666696,0.08333333333333337,1
2019,2018,14,CLE,CAR,6,-20.25000000000003,3.75,-6.583333333333336,-1.333333333333334,0.08333333333333348,40.16666666666666,19.583333333333314,-4.25,-0.3333333333333339,0.9166666666666665,0.75,1
2020,2018,14,GB,ATL,14,26.666666666666686,-23.66666666666663,-2.75,0.0,1.1666666666666663,-2.833333333333343,-39.5,0.0,-2.0000000000000018,0.08333333333333304,0.16666666666666666,1
2021,2018,14,HOU,IND,-3,33.833333333333314,-37.75,-4.833333333333343,0.2500000000000018,0.33333333333333304,-12.75,6.416666666666629,-1.5833333333333215,-1.0833333333333321,2.25,0.5,0
2023,2018,14,MIA,NE,1,-19.0,-74.00000000000006,3.8333333333333215,1.3333333333333321,0.08333333333333348,37.99999999999997,-7.75,-4.083333333333336,-1.083333333333334,1.2499999999999998,0.16666666666666663,1
2024,2018,14,TB,NO,-14,-29.25,75.33333333333331,1.8333333333333428,-0.9166666666666661,-0.33333333333333304,45.66666666666667,-4.916666666666629,4.166666666666657,-0.3333333333333339,1.5833333333333333,-2.25,0
2025,2018,14,WAS,NYG,-24,20.75,-47.5,-0.4166666666666785,-0.41666666666666785,1.0833333333333333,-22.166666666666686,11.916666666666686,-6.166666666666657,-0.16666666666666785,-0.9166666666666665,0.5,0
2026,2018,14,LAC,CIN,5,30.166666666666686,37.75,-2.25,0.3333333333333339,0.25,-49.33333333333334,-48.83333333333337,9.083333333333336,0.5,-0.33333333333333326,0.5,1
2029,2018,14,DAL,PHI,6,28.25,-57.166666666666686,-2.8333333333333215,1.0000000000000018,0.16666666666666696,-12.416666666666686,-37.416666666666686,-2.416666666666657,-2.333333333333334,1.0,0.8333333333333333,1
2030,2018,14,OAK,PIT,3,12.25,-79.08333333333337,-1.1666666666666785,-1.7500000000000018,-2.583333333333333,52.833333333333314,14.833333333333314,6.416666666666657,-0.4166666666666661,1.7499999999999998,0.24999999999999994,1
2031,2018,14,SEA,MIN,14,62.75000000000003,-70.41666666666669,5.000000000000007,-0.08333333333333393,-0.5833333333333335,17.583333333333314,22.083333333333314,1.75,1.333333333333334,0.583333333333333,0.8333333333333333,1
2032,2018,15,KC,LAC,-1,-3.461538461538481,50.15384615384602,1.9230769230769198,-0.38461538461538414,0.6923076923076921,20.46153846153844,57.30769230769235,-8.923076923076934,-0.3076923076923084,-0.1538461538461542,0.07692307692307698,0
2033,2018,15,NYJ,HOU,-7,-30.538461538461533,-42.0,1.53846153846154,0.07692307692307487,-0.6153846153846154,43.846153846153854,-16.84615384615384,-3.0,0.5384615384615392,-1.3846153846153846,-1.2307692307692308,0
2034,2018,15,DEN,CLE,-1,9.999999999999986,-10.769230769230717,3.0,0.4615384615384599,0.7692307692307692,-14.153846153846175,-13.692307692307736,2.0,-1.384615384615386,-0.4615384615384617,0.0,0
2035,2018,15,ATL,ARI,26,-2.92307692307692,135.53846153846155,-3.9230769230769056,0.9230769230769207,-0.9230769230769234,-8.230769230769198,44.84615384615387,-0.6923076923076863,1.2307692307692308,0.15384615384615374,0.3846153846153846,1
2037,2018,15,BUF,DET,1,22.307692307692278,-60.92307692307688,-0.3846153846153939,0.23076923076922995,-0.4615384615384617,-10.461538461538481,-47.615384615384556,3.46153846153846,-0.07692307692307487,0.23076923076923084,-0.1538461538461538,1
2038,2018,15,CHI,GB,7,13.307692307692335,-40.53846153846146,4.230769230769226,-0.538461538461541,0.1538461538461524,-43.0,1.6923076923077076,-3.3846153846153797,1.846153846153845,-1.0,0.8461538461538461,1
2040,2018,15,IND,DAL,23,-29.769230769230802,61.538461538461576,2.615384615384606,-0.7692307692307709,0.0,16.076923076923066,15.84615384615384,1.3846153846153797,1.923076923076926,-2.461538461538462,0.07692307692307693,1
2041,2018,15,JAX,WAS,-3,-6.769230769230802,15.076923076923151,-0.5384615384615401,0.3076923076923066,-0.6923076923076923,8.076923076923123,-54.07692307692312,7.2307692307692335,0.07692307692307487,0.23076923076923173,-1.3076923076923077,0
2042,2018,15,MIN,MIA,24,-23.92307692307689,67.76923076923077,1.384615384615401,-0.3076923076923084,1.230769230769232,-31.461538461538424,-46.000000000000085,4.615384615384606,0.07692307692307487,-0.3076923076923075,-0.5384615384615385,1
2043,2018,15,NYG,TEN,-17,-18.38461538461536,53.461538461538424,-0.6923076923076863,0.46153846153846345,-0.6923076923076918,6.615384615384613,29.84615384615384,3.999999999999993,-0.692307692307689,0.0,0.6923076923076923,0
2045,2018,15,PIT,NE,7,-29.23076923076924,40.23076923076928,3.0,2.076923076923074,1.538461538461538,-16.07692307692308,-25.538461538461547,0.461538461538467,-0.6153846153846185,0.0,-1.076923076923077,1
2046,2018,15,LA,PHI,-7,34.76923076923076,35.076923076923066,-0.9230769230769198,1.076923076923074,0.0,17.61538461538464,-39.92307692307696,-5.846153846153854,-0.9230769230769225,-0.5384615384615388,1.2307692307692308,0
2047,2018,15,CAR,NO,-3,12.076923076923137,-22.99999999999997,5.307692307692314,-0.6923076923076916,-0.9230769230769229,20.153846153846146,-16.38461538461533,4.0,-0.07692307692307487,0.8461538461538463,-0.46153846153846156,0
2048,2018,16,IND,NYG,1,6.214285714285708,27.85714285714286,1.857142857142854,-0.7857142857142847,0.9285714285714286,-24.857142857142847,0.5714285714285836,-1.7142857142857224,0.5714285714285712,-2.142857142857143,-0.14285714285714285,1
2049,2018,16,MIA,JAX,-10,0.7142857142857082,-17.785714285714278,-4.357142857142854,-0.07142857142857117,-0.2857142857142858,25.642857142857153,58.214285714285694,-7.785714285714299,-0.35714285714285765,0.07142857142857117,1.5,0
2050,2018,16,CAR,ATL,-14,43.85714285714286,-54.42857142857139,3.285714285714292,0.0,-0.21428571428571397,-24.285714285714278,-0.9285714285714164,2.5,0.35714285714285765,-0.7142857142857135,0.21428571428571427,0
2051,2018,16,CLE,CIN,8,17.285714285714292,12.285714285714278,-1.0,-0.5714285714285712,-0.07142857142857162,-16.285714285714292,4.428571428571388,5.4285714285714235,0.9285714285714288,0.5714285714285716,0.6428571428571429,1
2052,2018,16,DAL,TB,7,33.14285714285714,-103.28571428571428,3.2857142857142847,0.2857142857142865,-0.07142857142857206,-34.78571428571428,-34.428571428571445,-2.5714285714285623,-2.071428571428573,1.0000000000000004,1.1428571428571428,1
2053,2018,16,DET,MIN,-18,8.142857142857139,-37.71428571428575,-1.1428571428571388,0.2857142857142847,-0.6428571428571423,3.9285714285714306,27.857142857142833,-1.5714285714285694,1.5,0.14285714285714368,-0.42857142857142855,0
2054,2018,16,NE,BUF,12,-8.071428571428584,109.64285714285711,-1.142857142857146,-0.7142857142857153,-0.35714285714285765,11.428571428571445,69.07142857142856,-3.5714285714285694,-0.9285714285714288,-1.4999999999999996,1.0714285714285714,1
2056,2018,16,PHI,HOU,2,-31.5,22.714285714285694,4.785714285714285,-0.35714285714285765,-0.21428571428571352,16.571428571428555,22.5,3.0,1.4285714285714288,-1.2142857142857135,-1.0,1
2057,2018,16,ARI,LA,-22,-46.71428571428572,-131.57142857142856,0.0,-0.9285714285714288,0.5,21.571428571428584,-28.285714285714278,2.5714285714285694,-0.4285714285714288,0.8571428571428572,-1.4285714285714284,0
2058,2018,16,SF,CHI,-5,3.5,14.64285714285711,-0.8571428571428541,0.0,-0.8571428571428572,28.5,6.642857142857167,3.0714285714285694,-0.2857142857142865,1.0714285714285712,-2.5,0
2059,2018,16,NO,PIT,3,33.5,-53.35714285714283,-1.857142857142854,-0.3571428571428559,0.0,-17.785714285714292,25.857142857142833,0.1428571428571388,1.2142857142857153,-0.2857142857142858,1.2142857142857144,1
2060,2018,16,SEA,KC,7,40.42857142857143,-117.85714285714283,5.857142857142847,0.5714285714285712,-0.8571428571428572,-14.642857142857153,-35.071428571428555,9.214285714285708,1.4285714285714288,1.2857142857142858,0.2857142857142857,1
2061,2018,16,OAK,DEN,13,-24.142857142857153,15.714285714285722,-1.5714285714285694,0.5714285714285712,-2.142857142857143,26.214285714285694,-19.071428571428555,2.9285714285714377,0.07142857142857117,1.0,-1.0714285714285714,1
2063,2018,17,BUF,MIA,25,11.933333333333323,-12.999999999999943,-0.3999999999999986,-0.666666666666667,0.20000000000000018,-27.933333333333337,-65.06666666666672,5.666666666666671,2.2666666666666684,-0.5333333333333337,-1.0666666666666667,1
2064,2018,17,GB,DET,-31,6.066666666666663,53.66666666666666,-3.7333333333333343,-0.1999999999999993,0.06666666666666687,4.8666666666666885,0.6666666666666856,2.6666666666666714,-1.8000000000000007,0.733333333333333,0.4666666666666667,0
2065,2018,17,HOU,JAX,17,12.933333333333337,36.866666666666674,-2.7333333333333343,-0.8666666666666671,0.5999999999999996,-29.533333333333317,78.20000000000005,-3.5333333333333456,-0.3333333333333339,0.46666666666666634,1.5333333333333332,1
2066,2018,17,KC,OAK,32,17.0,70.60000000000005,0.3999999999999986,-0.13333333333333375,2.4,-10.866666666666674,44.400000000000034,-9.93333333333333,-0.466666666666665,-1.4666666666666666,0.6666666666666667,1
2068,2018,17,NE,NYJ,35,25.86666666666666,65.60000000000002,-4.13333333333334,-0.7333333333333334,-0.7999999999999998,-12.73333333333332,-0.8666666666666174,0.8000000000000043,0.8666666666666671,-0.8666666666666669,0.9333333333333333,1
2069,2018,17,NO,CAR,-19,-12.26666666666668,23.933333333333337,-3.8666666666666742,0.4666666666666668,1.0666666666666669,-29.86666666666666,20.133333333333326,-4.06666666666667,0.5333333333333332,-0.8666666666666669,0.6,0
2073,2018,17,TEN,IND,-16,18.066666666666663,-104.33333333333334,-3.86666666666666,0.2666666666666675,-0.1333333333333333,0.7333333333333343,-38.5333333333333,-5.399999999999999,-0.40000000000000036,1.7999999999999998,-0.2,0
2074,2018,17,WAS,PHI,-24,10.066666666666677,-81.4666666666667,-4.4666666666666615,0.2666666666666666,0.0,6.799999999999997,-57.933333333333394,-7.266666666666666,-1.5999999999999996,0.1333333333333333,1.0,0
2075,2018,17,DEN,LAC,-14,7.9333333333333655,-25.0,5.133333333333333,-0.20000000000000018,0.6000000000000001,23.0,40.866666666666674,2.333333333333343,0.6000000000000014,0.26666666666666705,0.26666666666666666,0
2076,2018,17,LA,SF,16,20.06666666666669,45.4666666666667,4.066666666666663,1.0666666666666682,0.1333333333333333,11.400000000000006,0.4000000000000057,-1.1999999999999957,-0.33333333333333304,-0.8666666666666667,1.8666666666666667,1
2078,2019,2,CAR,TB,-6,6.0,42.0,18.0,-3.0,0.0,68.0,25.0,-23.0,1.0,0.0,0.0,0
2079,2019,2,BAL,ARI,6,153.0,103.0,11.0,5.0,0.0,-95.0,-182.0,12.0,1.0,-4.0,2.0,1
2080,2019,2,CIN,SF,-24,-64.0,237.0,-7.0,1.0,1.0,-49.0,-13.0,22.0,-4.0,3.0,-4.0,0
2081,2019,2,DET,LAC,3,-9.0,51.0,-10.0,0.0,3.0,-91.0,102.0,9.0,2.0,-1.0,1.0,1
2082,2019,2,GB,MIN,5,-125.0,69.0,4.0,-2.0,1.0,-27.0,-64.0,17.0,2.0,4.0,-2.0,1
2083,2019,2,HOU,JAX,1,99.0,-113.0,-10.0,1.0,1.0,35.0,-16.0,13.0,-5.0,5.0,2.0,1
2084,2019,2,MIA,NE,-43,-78.0,-187.0,8.0,0.0,0.0,233.0,102.0,17.0,1.0,2.0,-4.0,0
2085,2019,2,NYG,BUF,-14,23.0,77.0,12.0,1.0,-4.0,21.0,250.0,-2.0,-1.0,0.0,1.0,0
2086,2019,2,PIT,SEA,-2,-40.0,115.0,-4.0,3.0,-3.0,65.0,-29.0,2.0,-1.0,-3.0,-3.0,0
2087,2019,2,TEN,IND,-2,-80.0,43.0,7.0,6.0,1.0,-23.0,-66.0,0.0,4.0,2.0,1.0,0
2089,2019,2,OAK,KC,-18,-15.0,-119.0,7.0,-5.0,2.0,14.0,-98.0,-3.0,0.0,0.0,-2.0,0
2090,2019,2,DEN,CHI,-2,49.0,41.0,2.0,-3.0,-5.0,51.0,93.0,-6.0,-1.0,-2.0,1.0,0
2091,2019,2,LA,NO,18,18.0,-179.0,-21.0,2.0,-3.0,-53.0,-18.0,1.0,-1.0,0.0,2.0,1
2093,2019,2,NYJ,CLE,-20,-34.0,-89.0,-5.0,-2.0,-3.0,5.0,26.0,-13.0,-2.0,-1.0,6.0,0
2094,2019,3,JAX,TEN,13,-31.0,95.0,5.5,-5.0,-2.0,-15.0,75.0,-6.5,-0.5,-1.5,-4.0,1
2095,2019,3,BUF,CIN,4,110.0,-103.5,-8.5,-1.0,0.5,-67.0,-39.0,4.0,-0.5,-2.0,0.5,1
2096,2019,3,DAL,MIA,25,119.5,172.5,-2.0,1.5,-0.5,-96.5,-53.0,-5.5,-2.5,-4.5,3.5,1
2097,2019,3,GB,DEN,11,3.0,-87.0,3.0,-1.5,3.0,-3.5,26.0,-0.5,3.5,1.0,2.0,1
2098,2019,3,IND,ATL,3,120.0,-144.0,6.5,-1.0,2.0,13.5,47.5,-0.5,2.0,-0.5,1.5,1
2099,2019,3,KC,BAL,5,-151.5,87.5,-15.5,3.0,-1.0,84.5,8.5,-4.5,-0.5,-0.5,0.0,1
2100,2019,3,MIN,OAK,20,71.5,-58.5,5.0,4.0,0.5,45.5,-109.5,-7.0,-2.5,-0.5,1.0,1
2104,2019,3,TB,NYG,-1,-29.5,-98.5,-12.5,1.0,0.5,-51.5,-85.5,8.0,1.5,2.0,1.5,0
2105,2019,3,LAC,HOU,-7,-22.0,113.0,6.0,-0.5,-1.5,23.0,-61.0,-5.5,-1.0,-2.0,-1.5,0
2106,2019,3,SEA,NO,-6,9.0,-57.0,1.0,1.0,-2.0,-90.0,38.0,1.5,3.5,2.5,0.5,0
2107,2019,3,SF,PIT,4,122.0,7.5,1.0,-4.5,1.0,-52.0,-87.5,-9.5,1.0,-0.5,1.0,1
2108,2019,3,CLE,LA,-7,-54.5,50.5,10.5,1.5,1.5,16.0,-9.0,2.0,1.0,2.0,-2.5,0
2110,2019,4,GB,PHI,-7,-10.333333333333371,-68.00000000000003,-1.3333333333333144,-1.6666666666666679,3.3333333333333335,74.0,-96.3333333333334,3.6666666666666856,4.000000000000002,0.0,2.6666666666666665,0
2111,2019,4,ATL,TEN,-14,-37.999999999999986,100.66666666666669,-7.333333333333336,-4.666666666666664,-0.6666666666666663,-19.0,21.666666666666657,1.0,0.33333333333333215,-4.000000000000001,-2.6666666666666665,0
2113,2019,4,BUF,NE,-6,53.66666666666666,-71.33333333333331,-9.666666666666657,-1.333333333333334,-2.0,51.33333333333334,49.333333333333286,2.333333333333343,-2.666666666666668,0.3333333333333335,-0.6666666666666667,0
2114,2019,4,DET,KC,-4,4.0,-122.33333333333326,5.333333333333336,-2.9999999999999982,0.666666666666667,-12.333333333333343,11.333333333333314,2.0,-1.0,0.0,-0.6666666666666667,0
2115,2019,4,HOU,CAR,-6,2.0,-20.333333333333314,-0.3333333333333357,-1.333333333333334,-0.666666666666667,-21.0,111.33333333333334,7.666666666666657,0.6666666666666643,1.0,1.0,0
2116,2019,4,IND,OAK,-7,44.66666666666666,-19.0,-1.3333333333333428,-1.666666666666666,0.9999999999999998,1.3333333333333712,-41.00000000000003,-1.000000000000007,0.6666666666666661,-0.6666666666666663,1.0,0
2117,2019,4,MIA,LAC,-20,-66.66666666666669,-119.33333333333331,-0.6666666666666856,-1.0,0.0,96.66666666666663,39.666666666666686,7.0,3.666666666666666,1.0,-1.3333333333333335,0
2119,2019,4,ARI,SEA,-17,-26.333333333333357,-36.666666666666686,5.666666666666657,-0.6666666666666643,0.6666666666666663,89.33333333333333,35.666666666666686,-4.0,-1.9999999999999982,2.6666666666666665,-0.3333333333333333,0
2120,2019,4,LA,TB,-15,2.0,-5.0,1.0,0.3333333333333357,-0.3333333333333335,23.33333333333333,-68.33333333333337,-6.666666666666686,-1.666666666666666,-1.333333333333333,0.0,0
2121,2019,4,CHI,MIN,10,-97.33333333333331,13.999999999999972,-1.3333333333333428,-1.666666666666666,0.3333333333333335,-33.000000000000014,19.33333333333337,2.3333333333333357,-1.333333333333334,2.0,0.6666666666666666,1
2122,2019,4,DEN,JAX,-2,20.66666666666663,-12.333333333333371,-4.666666666666657,1.0,-4.0,-0.6666666666666856,-50.0,7.0,-2.0000000000000018,1.9999999999999998,-0.6666666666666666,0
2124,2019,4,PIT,CIN,24,22.0,-103.00000000000003,-0.3333333333333428,3.0000000000000018,0.33333333333333326,-29.333333333333314,64.3333333333334,4.333333333333336,3.0,-1.9999999999999998,2.333333333333333,1
2127,2019,5,CIN,ARI,-3,-42.25,22.5,-4.75,0.75,-1.5,-3.5,-27.25,-2.75,-0.5,-0.5,-1.0,0
2129,2019,5,NO,TB,7,-10.75,-54.75,10.25,-0.75,-0.25,53.0,-39.0,-9.5,-0.25,-1.0,-0.25,1
2130,2019,5,NYG,MIN,-18,-26.25,105.25,3.25,-1.5,-0.25,15.5,61.0,0.5,-1.75,-0.25,-1.25,0
2131,2019,5,OAK,CHI,3,35.5,26.75,-1.75,0.0,-3.0,43.0,51.0,2.0,1.5,-0.25,-1.75,1
2133,2019,5,PIT,BAL,-3,-141.25,-57.75,-5.5,2.75,1.5,29.25,-49.5,-0.25,2.25,-1.5,0.75,0
2134,2019,5,TEN,BUF,-7,-28.5,-37.25,11.75,5.0,1.25,19.25,37.0,-0.25,1.5,1.75,1.75,0
2135,2019,5,WAS,NE,-26,-42.0,-24.5,5.0,-1.75,-3.25,86.25,70.0,9.25,-1.0,1.25,-2.25,0
2136,2019,5,LAC,DEN,-7,3.0,51.5,-8.5,-0.75,1.0,-47.25,29.0,-0.75,0.25,0.0,1.0,0
2138,2019,5,KC,IND,-6,-30.75,157.5,-4.25,2.25,0.5,17.5,28.25,-0.75,-2.0,-0.5,0.5,0
2139,2019,5,SF,CLE,28,60.0,-18.916666666666714,1.5833333333333357,1.666666666666666,-0.5,-44.75,-7.166666666666714,-6.75,1.333333333333334,-2.3333333333333335,-0.5833333333333333,1
2140,2019,6,NE,NYG,21,-16.599999999999994,30.399999999999977,-1.0,-0.20000000000000018,1.9999999999999996,-52.0,-118.39999999999998,-3.3999999999999986,2.8,-0.6000000000000001,2.4,1
2141,2019,6,TB,CAR,-11,-34.19999999999999,24.0,-5.600000000000001,-0.7999999999999989,-1.7999999999999998,-64.60000000000001,126.60000000000002,2.200000000000003,0.0,0.8000000000000003,0.8,0
2142,2019,6,BAL,CIN,6,130.79999999999998,-8.600000000000023,4.799999999999997,0.0,0.6000000000000001,-77.39999999999999,35.400000000000006,2.8000000000000043,-0.7999999999999998,-0.7999999999999998,1.0,1
